tokenID,name,description,file_name,external_url,attributes[Background],attributes[Name],attributes[Material]
800,item800,This is the sample nft.,800.png,https://example.com/?Background=WackyToxic&Name=KingStronk&Material=Blue,WackyToxic,KingStronk,Blue
801,item801,This is the sample nft.,801.png,https://example.com/?Background=Pink&Name=Chip&Material=Bronze,Pink,Chip,Bronze
802,item802,This is the sample nft.,802.png,https://example.com/?Background=WackyYellowOrange&Name=Kingfrog&Material=Rainbow2,WackyYellowOrange,Kingfrog,Rainbow2
803,item803,This is the sample nft.,803.png,https://example.com/?Background=Sky&Name=Ricky_low&Material=Bronze,Sky,Ricky_low,Bronze
804,item804,This is the sample nft.,804.png,https://example.com/?Background=WackyTieDyeNight&Name=Sofa&Material=Yellow,WackyTieDyeNight,Sofa,Yellow
805,item805,This is the sample nft.,805.png,https://example.com/?Background=WackyPinkPurp&Name=Ricky&Material=Original,WackyPinkPurp,Ricky,Original
806,item806,This is the sample nft.,806.png,https://example.com/?Background=Candy&Name=Ricky&Material=Orange,Candy,Ricky,Orange
807,item807,This is the sample nft.,807.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Ricky_low&Material=Glow,WackyYellowOrangeSpiral,Ricky_low,Glow
808,item808,This is the sample nft.,808.png,https://example.com/?Background=DeepPurple&Name=Kingfrog_low&Material=Black,DeepPurple,Kingfrog_low,Black
809,item809,This is the sample nft.,809.png,https://example.com/?Background=WackySunset&Name=Ricky&Material=Bronze,WackySunset,Ricky,Bronze
810,item810,This is the sample nft.,810.png,https://example.com/?Background=WackyLightBlue&Name=Sunshine_low&Material=Black,WackyLightBlue,Sunshine_low,Black
811,item811,This is the sample nft.,811.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Kingfrog_low&Material=Orange,WackyYellowOrangeSpiral,Kingfrog_low,Orange
812,item812,This is the sample nft.,812.png,https://example.com/?Background=WackyToxic&Name=Chip_low&Material=Silver,WackyToxic,Chip_low,Silver
813,item813,This is the sample nft.,813.png,https://example.com/?Background=Sunset&Name=Sofa&Material=Wireframe,Sunset,Sofa,Wireframe
814,item814,This is the sample nft.,814.png,https://example.com/?Background=WackyYellowOrange&Name=Ricky&Material=Pink,WackyYellowOrange,Ricky,Pink
815,item815,This is the sample nft.,815.png,https://example.com/?Background=TieDyeNight&Name=Ricky&Material=Bronze,TieDyeNight,Ricky,Bronze
816,item816,This is the sample nft.,816.png,https://example.com/?Background=WackyAsh&Name=Ricky_low&Material=Black,WackyAsh,Ricky_low,Black
817,item817,This is the sample nft.,817.png,https://example.com/?Background=Ash&Name=Kingfrog&Material=Purple,Ash,Kingfrog,Purple
818,item818,This is the sample nft.,818.png,https://example.com/?Background=Blue&Name=Chip_low&Material=Orange,Blue,Chip_low,Orange
819,item819,This is the sample nft.,819.png,https://example.com/?Background=WackyMeta&Name=Kingfrog_low&Material=Yellow,WackyMeta,Kingfrog_low,Yellow
820,item820,This is the sample nft.,820.png,https://example.com/?Background=WackyGrey&Name=Sunshine&Material=Red,WackyGrey,Sunshine,Red
821,item821,This is the sample nft.,821.png,https://example.com/?Background=WackySky&Name=KingStronk&Material=Rainbow,WackySky,KingStronk,Rainbow
822,item822,This is the sample nft.,822.png,https://example.com/?Background=Sky&Name=Kingfrog&Material=Orange,Sky,Kingfrog,Orange
823,item823,This is the sample nft.,823.png,https://example.com/?Background=WackyPurpVortex&Name=Ricky&Material=Orange,WackyPurpVortex,Ricky,Orange
824,item824,This is the sample nft.,824.png,https://example.com/?Background=WackyGrey&Name=Ricky&Material=Bronze,WackyGrey,Ricky,Bronze
825,item825,This is the sample nft.,825.png,https://example.com/?Background=BubbleGum&Name=Chip_low&Material=Yellow,BubbleGum,Chip_low,Yellow
826,item826,This is the sample nft.,826.png,https://example.com/?Background=DeepPurple&Name=Sunshine&Material=Pink,DeepPurple,Sunshine,Pink
827,item827,This is the sample nft.,827.png,https://example.com/?Background=WackyHorizonBlack&Name=Kingfrog_low&Material=Green,WackyHorizonBlack,Kingfrog_low,Green
828,item828,This is the sample nft.,828.png,https://example.com/?Background=BubbleGum&Name=Kingfrog&Material=Green,BubbleGum,Kingfrog,Green
829,item829,This is the sample nft.,829.png,https://example.com/?Background=WackyHorizonBlack&Name=Chip_low&Material=Black,WackyHorizonBlack,Chip_low,Black
830,item830,This is the sample nft.,830.png,https://example.com/?Background=TieDye&Name=Kingfrog_low&Material=Purple,TieDye,Kingfrog_low,Purple
831,item831,This is the sample nft.,831.png,https://example.com/?Background=WackyPurpVortex&Name=Sunshine&Material=Black,WackyPurpVortex,Sunshine,Black
832,item832,This is the sample nft.,832.png,https://example.com/?Background=Sky&Name=Kingfrog_low&Material=Green,Sky,Kingfrog_low,Green
833,item833,This is the sample nft.,833.png,https://example.com/?Background=TieDyeNight&Name=Sofa&Material=Green,TieDyeNight,Sofa,Green
834,item834,This is the sample nft.,834.png,https://example.com/?Background=WackyPurp&Name=Kingfrog&Material=Green,WackyPurp,Kingfrog,Green
835,item835,This is the sample nft.,835.png,https://example.com/?Background=WackyPinkPurp&Name=Kingfrog_low&Material=Original,WackyPinkPurp,Kingfrog_low,Original
836,item836,This is the sample nft.,836.png,https://example.com/?Background=WackySpiralSky&Name=Sunshine&Material=Black,WackySpiralSky,Sunshine,Black
837,item837,This is the sample nft.,837.png,https://example.com/?Background=Ash&Name=Sunshine&Material=Orange,Ash,Sunshine,Orange
838,item838,This is the sample nft.,838.png,https://example.com/?Background=WackyTieDyeNight&Name=KingStronk&Material=Blue,WackyTieDyeNight,KingStronk,Blue
839,item839,This is the sample nft.,839.png,https://example.com/?Background=Blue&Name=Kingfrog_low&Material=Bronze,Blue,Kingfrog_low,Bronze
840,item840,This is the sample nft.,840.png,https://example.com/?Background=WackyCandy&Name=Sofa_low&Material=Black,WackyCandy,Sofa_low,Black
841,item841,This is the sample nft.,841.png,https://example.com/?Background=WackyHorizonBlack&Name=Sofa_low&Material=Original,WackyHorizonBlack,Sofa_low,Original
842,item842,This is the sample nft.,842.png,https://example.com/?Background=WackyTieDye&Name=Sunshine&Material=Blue,WackyTieDye,Sunshine,Blue
843,item843,This is the sample nft.,843.png,https://example.com/?Background=DeepPurple&Name=Ricky&Material=Glow,DeepPurple,Ricky,Glow
844,item844,This is the sample nft.,844.png,https://example.com/?Background=DeepPurple&Name=Kingfrog_low&Material=Pink,DeepPurple,Kingfrog_low,Pink
845,item845,This is the sample nft.,845.png,https://example.com/?Background=WackyGrey&Name=Kingfrog&Material=Bronze,WackyGrey,Kingfrog,Bronze
846,item846,This is the sample nft.,846.png,https://example.com/?Background=WackyPurpVortex&Name=Sofa&Material=Red,WackyPurpVortex,Sofa,Red
847,item847,This is the sample nft.,847.png,https://example.com/?Background=WackyCandy&Name=KingStronk&Material=Orange,WackyCandy,KingStronk,Orange
848,item848,This is the sample nft.,848.png,https://example.com/?Background=WackySky&Name=Chip&Material=Blue,WackySky,Chip,Blue
849,item849,This is the sample nft.,849.png,https://example.com/?Background=WackyTieDye&Name=Sofa&Material=Red,WackyTieDye,Sofa,Red
850,item850,This is the sample nft.,850.png,https://example.com/?Background=WackyLime&Name=Sunshine_low&Material=Orange,WackyLime,Sunshine_low,Orange
851,item851,This is the sample nft.,851.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Sunshine&Material=Green,WackyYellowOrangeSpiral,Sunshine,Green
852,item852,This is the sample nft.,852.png,https://example.com/?Background=BubbleGum&Name=Kingfrog&Material=Yellow,BubbleGum,Kingfrog,Yellow
853,item853,This is the sample nft.,853.png,https://example.com/?Background=DeepPurple&Name=KingStronk&Material=Rainbow,DeepPurple,KingStronk,Rainbow
854,item854,This is the sample nft.,854.png,https://example.com/?Background=WackySpiralBlack&Name=Kingfrog_low&Material=Orange,WackySpiralBlack,Kingfrog_low,Orange
855,item855,This is the sample nft.,855.png,https://example.com/?Background=TieDyeBlack&Name=KingStronk_low&Material=Yellow,TieDyeBlack,KingStronk_low,Yellow
856,item856,This is the sample nft.,856.png,https://example.com/?Background=Sunset&Name=Sofa&Material=Orange,Sunset,Sofa,Orange
857,item857,This is the sample nft.,857.png,https://example.com/?Background=WackyToxic&Name=Sofa_low&Material=Silver,WackyToxic,Sofa_low,Silver
858,item858,This is the sample nft.,858.png,https://example.com/?Background=Toxic&Name=Sofa&Material=Green,Toxic,Sofa,Green
859,item859,This is the sample nft.,859.png,https://example.com/?Background=WackySkyHorizon&Name=Sunshine&Material=Orange,WackySkyHorizon,Sunshine,Orange
860,item860,This is the sample nft.,860.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Ricky&Material=Black,WackyYellowOrangeSpiral,Ricky,Black
861,item861,This is the sample nft.,861.png,https://example.com/?Background=Green&Name=Sunshine&Material=Bronze,Green,Sunshine,Bronze
862,item862,This is the sample nft.,862.png,https://example.com/?Background=WackyBlue&Name=KingStronk&Material=Red,WackyBlue,KingStronk,Red
863,item863,This is the sample nft.,863.png,https://example.com/?Background=Toxic&Name=Ricky&Material=Yellow,Toxic,Ricky,Yellow
864,item864,This is the sample nft.,864.png,https://example.com/?Background=WackyDeepPurp&Name=Sofa_low&Material=Black,WackyDeepPurp,Sofa_low,Black
865,item865,This is the sample nft.,865.png,https://example.com/?Background=WackyPurpVortex&Name=KingStronk&Material=Yellow,WackyPurpVortex,KingStronk,Yellow
866,item866,This is the sample nft.,866.png,https://example.com/?Background=Pink&Name=Ricky&Material=Bronze,Pink,Ricky,Bronze
867,item867,This is the sample nft.,867.png,https://example.com/?Background=WackyAsh&Name=Ricky&Material=Blue,WackyAsh,Ricky,Blue
868,item868,This is the sample nft.,868.png,https://example.com/?Background=WackyPurp&Name=Sofa_low&Material=Original,WackyPurp,Sofa_low,Original
869,item869,This is the sample nft.,869.png,https://example.com/?Background=WackySpiralPurp&Name=Chip&Material=Purple,WackySpiralPurp,Chip,Purple
870,item870,This is the sample nft.,870.png,https://example.com/?Background=WackyYellowOrange&Name=Sofa&Material=Pink,WackyYellowOrange,Sofa,Pink
871,item871,This is the sample nft.,871.png,https://example.com/?Background=WackyBlue&Name=KingStronk&Material=Original,WackyBlue,KingStronk,Original
872,item872,This is the sample nft.,872.png,https://example.com/?Background=WackyToxic&Name=Sunshine_low&Material=Rainbow2,WackyToxic,Sunshine_low,Rainbow2
873,item873,This is the sample nft.,873.png,https://example.com/?Background=WackyToxic&Name=Chip&Material=Red,WackyToxic,Chip,Red
874,item874,This is the sample nft.,874.png,https://example.com/?Background=Grey&Name=Ricky&Material=Yellow,Grey,Ricky,Yellow
875,item875,This is the sample nft.,875.png,https://example.com/?Background=DeepBlack&Name=Sunshine_low&Material=Orange,DeepBlack,Sunshine_low,Orange
876,item876,This is the sample nft.,876.png,https://example.com/?Background=WackySpiralBlack&Name=Chip_low&Material=Pink,WackySpiralBlack,Chip_low,Pink
877,item877,This is the sample nft.,877.png,https://example.com/?Background=WackyGrey&Name=Kingfrog&Material=Black,WackyGrey,Kingfrog,Black
878,item878,This is the sample nft.,878.png,https://example.com/?Background=Ash&Name=Chip&Material=Pink,Ash,Chip,Pink
879,item879,This is the sample nft.,879.png,https://example.com/?Background=YellowOrange&Name=Kingfrog&Material=Blue,YellowOrange,Kingfrog,Blue
880,item880,This is the sample nft.,880.png,https://example.com/?Background=BubbleGum&Name=Ricky_low&Material=Black,BubbleGum,Ricky_low,Black
881,item881,This is the sample nft.,881.png,https://example.com/?Background=WackyCandy&Name=Chip&Material=Bronze,WackyCandy,Chip,Bronze
882,item882,This is the sample nft.,882.png,https://example.com/?Background=WackyLightBlue&Name=Kingfrog&Material=Rainbow,WackyLightBlue,Kingfrog,Rainbow
883,item883,This is the sample nft.,883.png,https://example.com/?Background=WackyToxic&Name=Chip&Material=Purple,WackyToxic,Chip,Purple
884,item884,This is the sample nft.,884.png,https://example.com/?Background=WackyTieDyeNight&Name=Chip_low&Material=Rainbow,WackyTieDyeNight,Chip_low,Rainbow
885,item885,This is the sample nft.,885.png,https://example.com/?Background=Sunset&Name=Ricky&Material=Pink,Sunset,Ricky,Pink
886,item886,This is the sample nft.,886.png,https://example.com/?Background=WackyHorizonBlack&Name=KingStronk&Material=Yellow,WackyHorizonBlack,KingStronk,Yellow
887,item887,This is the sample nft.,887.png,https://example.com/?Background=YellowOrange&Name=Sofa_low&Material=Red,YellowOrange,Sofa_low,Red
888,item888,This is the sample nft.,888.png,https://example.com/?Background=WackyMeta&Name=Ricky&Material=Purple,WackyMeta,Ricky,Purple
889,item889,This is the sample nft.,889.png,https://example.com/?Background=WackyPinkPurp&Name=Sofa&Material=Bronze,WackyPinkPurp,Sofa,Bronze
890,item890,This is the sample nft.,890.png,https://example.com/?Background=Sunset&Name=Sofa_low&Material=Gold,Sunset,Sofa_low,Gold
891,item891,This is the sample nft.,891.png,https://example.com/?Background=Ash&Name=Sofa&Material=Pink,Ash,Sofa,Pink
892,item892,This is the sample nft.,892.png,https://example.com/?Background=TieDye&Name=KingStronk_low&Material=Yellow,TieDye,KingStronk_low,Yellow
893,item893,This is the sample nft.,893.png,https://example.com/?Background=Blue&Name=Ricky_low&Material=Wireframe,Blue,Ricky_low,Wireframe
894,item894,This is the sample nft.,894.png,https://example.com/?Background=TieDyeNight&Name=Ricky_low&Material=Yellow,TieDyeNight,Ricky_low,Yellow
895,item895,This is the sample nft.,895.png,https://example.com/?Background=WackySky&Name=Sunshine&Material=Pink,WackySky,Sunshine,Pink
896,item896,This is the sample nft.,896.png,https://example.com/?Background=WackyLime&Name=Sofa&Material=Glow,WackyLime,Sofa,Glow
897,item897,This is the sample nft.,897.png,https://example.com/?Background=WackyPurp&Name=Sofa&Material=Gold,WackyPurp,Sofa,Gold
898,item898,This is the sample nft.,898.png,https://example.com/?Background=WackyTieDyeNight&Name=Chip&Material=Orange,WackyTieDyeNight,Chip,Orange
899,item899,This is the sample nft.,899.png,https://example.com/?Background=Sunset&Name=Ricky&Material=Purple,Sunset,Ricky,Purple
900,item900,This is the sample nft.,900.png,https://example.com/?Background=Sky&Name=KingStronk&Material=Black,Sky,KingStronk,Black
901,item901,This is the sample nft.,901.png,https://example.com/?Background=WackyBlue&Name=Sofa&Material=Pink,WackyBlue,Sofa,Pink
902,item902,This is the sample nft.,902.png,https://example.com/?Background=WackySky&Name=Sunshine&Material=Original,WackySky,Sunshine,Original
903,item903,This is the sample nft.,903.png,https://example.com/?Background=Grey&Name=Chip&Material=Yellow,Grey,Chip,Yellow
904,item904,This is the sample nft.,904.png,https://example.com/?Background=WackyGrey&Name=Sofa&Material=Pink,WackyGrey,Sofa,Pink
905,item905,This is the sample nft.,905.png,https://example.com/?Background=DeepBlack&Name=Kingfrog_low&Material=Blue,DeepBlack,Kingfrog_low,Blue
906,item906,This is the sample nft.,906.png,https://example.com/?Background=BubbleGum&Name=Ricky_low&Material=Green,BubbleGum,Ricky_low,Green
907,item907,This is the sample nft.,907.png,https://example.com/?Background=Pink&Name=Sunshine_low&Material=Yellow,Pink,Sunshine_low,Yellow
908,item908,This is the sample nft.,908.png,https://example.com/?Background=WackySkyHorizon&Name=Kingfrog_low&Material=Yellow,WackySkyHorizon,Kingfrog_low,Yellow
909,item909,This is the sample nft.,909.png,https://example.com/?Background=WackySpiralSky&Name=Sunshine&Material=Bronze,WackySpiralSky,Sunshine,Bronze
910,item910,This is the sample nft.,910.png,https://example.com/?Background=WackyHorizonBlack&Name=Chip&Material=Pink,WackyHorizonBlack,Chip,Pink
911,item911,This is the sample nft.,911.png,https://example.com/?Background=BubbleGum&Name=Kingfrog&Material=Orange,BubbleGum,Kingfrog,Orange
912,item912,This is the sample nft.,912.png,https://example.com/?Background=DeepBlack&Name=Chip&Material=Blue,DeepBlack,Chip,Blue
913,item913,This is the sample nft.,913.png,https://example.com/?Background=Green&Name=Sunshine&Material=Rainbow2,Green,Sunshine,Rainbow2
914,item914,This is the sample nft.,914.png,https://example.com/?Background=WackySpiralPurp&Name=Kingfrog&Material=Rainbow2,WackySpiralPurp,Kingfrog,Rainbow2
915,item915,This is the sample nft.,915.png,https://example.com/?Background=WackyPurpVortex&Name=Sunshine_low&Material=Rainbow2,WackyPurpVortex,Sunshine_low,Rainbow2
916,item916,This is the sample nft.,916.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Sofa&Material=Yellow,WackyYellowOrangeSpiral,Sofa,Yellow
917,item917,This is the sample nft.,917.png,https://example.com/?Background=WackyBlueYellow&Name=KingStronk&Material=Green,WackyBlueYellow,KingStronk,Green
918,item918,This is the sample nft.,918.png,https://example.com/?Background=WackyBlue&Name=Kingfrog&Material=Original,WackyBlue,Kingfrog,Original
919,item919,This is the sample nft.,919.png,https://example.com/?Background=DeepBlack&Name=Kingfrog_low&Material=Blue,DeepBlack,Kingfrog_low,Blue
920,item920,This is the sample nft.,920.png,https://example.com/?Background=WackyYellowOrange&Name=KingStronk_low&Material=Green,WackyYellowOrange,KingStronk_low,Green
921,item921,This is the sample nft.,921.png,https://example.com/?Background=DeepBlack&Name=Kingfrog&Material=Purple,DeepBlack,Kingfrog,Purple
922,item922,This is the sample nft.,922.png,https://example.com/?Background=WackySkyHorizon&Name=Ricky_low&Material=Purple,WackySkyHorizon,Ricky_low,Purple
923,item923,This is the sample nft.,923.png,https://example.com/?Background=Toxic&Name=KingStronk&Material=Glow,Toxic,KingStronk,Glow
924,item924,This is the sample nft.,924.png,https://example.com/?Background=WackySkyHorizon&Name=Kingfrog&Material=Silver,WackySkyHorizon,Kingfrog,Silver
925,item925,This is the sample nft.,925.png,https://example.com/?Background=WackyBlue&Name=Chip_low&Material=Green,WackyBlue,Chip_low,Green
926,item926,This is the sample nft.,926.png,https://example.com/?Background=TieDyeBlack&Name=Sunshine_low&Material=Silver,TieDyeBlack,Sunshine_low,Silver
927,item927,This is the sample nft.,927.png,https://example.com/?Background=Grey&Name=Chip&Material=Purple,Grey,Chip,Purple
928,item928,This is the sample nft.,928.png,https://example.com/?Background=DeepBlack&Name=Ricky_low&Material=Bronze,DeepBlack,Ricky_low,Bronze
929,item929,This is the sample nft.,929.png,https://example.com/?Background=WackyTieDyeNight&Name=Ricky&Material=Wireframe,WackyTieDyeNight,Ricky,Wireframe
930,item930,This is the sample nft.,930.png,https://example.com/?Background=WackySpiralPurp&Name=Ricky_low&Material=Black,WackySpiralPurp,Ricky_low,Black
931,item931,This is the sample nft.,931.png,https://example.com/?Background=WackySkyHorizon&Name=Sunshine&Material=Orange,WackySkyHorizon,Sunshine,Orange
932,item932,This is the sample nft.,932.png,https://example.com/?Background=WackyToxic&Name=KingStronk&Material=Rainbow,WackyToxic,KingStronk,Rainbow
933,item933,This is the sample nft.,933.png,https://example.com/?Background=WackyGrey&Name=Chip&Material=Orange,WackyGrey,Chip,Orange
934,item934,This is the sample nft.,934.png,https://example.com/?Background=YellowOrange&Name=KingStronk&Material=Green,YellowOrange,KingStronk,Green
935,item935,This is the sample nft.,935.png,https://example.com/?Background=WackySpiralSky&Name=Chip&Material=Yellow,WackySpiralSky,Chip,Yellow
936,item936,This is the sample nft.,936.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Ricky&Material=Black,WackyYellowOrangeSpiral,Ricky,Black
937,item937,This is the sample nft.,937.png,https://example.com/?Background=Sunset&Name=KingStronk&Material=Pink,Sunset,KingStronk,Pink
938,item938,This is the sample nft.,938.png,https://example.com/?Background=TieDyeNight&Name=Ricky&Material=Red,TieDyeNight,Ricky,Red
939,item939,This is the sample nft.,939.png,https://example.com/?Background=WackySpiralBlack&Name=Sunshine&Material=Gold,WackySpiralBlack,Sunshine,Gold
940,item940,This is the sample nft.,940.png,https://example.com/?Background=WackyBlueYellow&Name=KingStronk&Material=Yellow,WackyBlueYellow,KingStronk,Yellow
941,item941,This is the sample nft.,941.png,https://example.com/?Background=Pink&Name=Ricky&Material=Orange,Pink,Ricky,Orange
942,item942,This is the sample nft.,942.png,https://example.com/?Background=WackySunset&Name=Chip&Material=Orange,WackySunset,Chip,Orange
943,item943,This is the sample nft.,943.png,https://example.com/?Background=Toxic&Name=Ricky_low&Material=Green,Toxic,Ricky_low,Green
944,item944,This is the sample nft.,944.png,https://example.com/?Background=WackyGrey&Name=Kingfrog_low&Material=Glow,WackyGrey,Kingfrog_low,Glow
945,item945,This is the sample nft.,945.png,https://example.com/?Background=Sunset&Name=Sofa&Material=Red,Sunset,Sofa,Red
946,item946,This is the sample nft.,946.png,https://example.com/?Background=WackyCandy&Name=Sofa&Material=Yellow,WackyCandy,Sofa,Yellow
947,item947,This is the sample nft.,947.png,https://example.com/?Background=Ash&Name=Ricky&Material=Orange,Ash,Ricky,Orange
948,item948,This is the sample nft.,948.png,https://example.com/?Background=WackyDeepPurp&Name=Sunshine_low&Material=Blue,WackyDeepPurp,Sunshine_low,Blue
949,item949,This is the sample nft.,949.png,https://example.com/?Background=WackyYellowOrange&Name=KingStronk&Material=Orange,WackyYellowOrange,KingStronk,Orange
950,item950,This is the sample nft.,950.png,https://example.com/?Background=Candy&Name=Kingfrog&Material=Gold,Candy,Kingfrog,Gold
951,item951,This is the sample nft.,951.png,https://example.com/?Background=Pink&Name=Ricky_low&Material=Rainbow,Pink,Ricky_low,Rainbow
952,item952,This is the sample nft.,952.png,https://example.com/?Background=WackySpiralBlack&Name=Kingfrog&Material=Bronze,WackySpiralBlack,Kingfrog,Bronze
953,item953,This is the sample nft.,953.png,https://example.com/?Background=WackyToxic&Name=KingStronk_low&Material=Bronze,WackyToxic,KingStronk_low,Bronze
954,item954,This is the sample nft.,954.png,https://example.com/?Background=TieDyeNight&Name=Kingfrog_low&Material=Red,TieDyeNight,Kingfrog_low,Red
955,item955,This is the sample nft.,955.png,https://example.com/?Background=WackyGrey&Name=Chip&Material=Silver,WackyGrey,Chip,Silver
956,item956,This is the sample nft.,956.png,https://example.com/?Background=TieDyeBlack&Name=Chip&Material=Pink,TieDyeBlack,Chip,Pink
957,item957,This is the sample nft.,957.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Sunshine&Material=Glow,WackyYellowOrangeSpiral,Sunshine,Glow
958,item958,This is the sample nft.,958.png,https://example.com/?Background=WackyPinkPurp&Name=Ricky_low&Material=Blue,WackyPinkPurp,Ricky_low,Blue
959,item959,This is the sample nft.,959.png,https://example.com/?Background=Pink&Name=Chip&Material=Bronze,Pink,Chip,Bronze
960,item960,This is the sample nft.,960.png,https://example.com/?Background=WackyBlueYellow&Name=KingStronk&Material=Purple,WackyBlueYellow,KingStronk,Purple
961,item961,This is the sample nft.,961.png,https://example.com/?Background=WackyTieDyeNight&Name=Chip&Material=Red,WackyTieDyeNight,Chip,Red
962,item962,This is the sample nft.,962.png,https://example.com/?Background=WackyHorizonBlack&Name=Sunshine&Material=Yellow,WackyHorizonBlack,Sunshine,Yellow
963,item963,This is the sample nft.,963.png,https://example.com/?Background=BubbleGum&Name=Sofa&Material=Green,BubbleGum,Sofa,Green
964,item964,This is the sample nft.,964.png,https://example.com/?Background=WackyHorizonBlack&Name=KingStronk_low&Material=Glow,WackyHorizonBlack,KingStronk_low,Glow
965,item965,This is the sample nft.,965.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Kingfrog_low&Material=Orange,WackyYellowOrangeSpiral,Kingfrog_low,Orange
966,item966,This is the sample nft.,966.png,https://example.com/?Background=WackyLightBlue&Name=Kingfrog&Material=Red,WackyLightBlue,Kingfrog,Red
967,item967,This is the sample nft.,967.png,https://example.com/?Background=Candy&Name=Sunshine_low&Material=Red,Candy,Sunshine_low,Red
968,item968,This is the sample nft.,968.png,https://example.com/?Background=WackySky&Name=Sofa&Material=Rainbow,WackySky,Sofa,Rainbow
969,item969,This is the sample nft.,969.png,https://example.com/?Background=Sky&Name=Kingfrog&Material=Orange,Sky,Kingfrog,Orange
970,item970,This is the sample nft.,970.png,https://example.com/?Background=WackyLightBlue&Name=Sunshine_low&Material=Glow,WackyLightBlue,Sunshine_low,Glow
971,item971,This is the sample nft.,971.png,https://example.com/?Background=WackySpiralSky&Name=KingStronk&Material=Rainbow,WackySpiralSky,KingStronk,Rainbow
972,item972,This is the sample nft.,972.png,https://example.com/?Background=WackyToxic&Name=Chip&Material=Purple,WackyToxic,Chip,Purple
973,item973,This is the sample nft.,973.png,https://example.com/?Background=WackyMeta&Name=Ricky&Material=Gold,WackyMeta,Ricky,Gold
974,item974,This is the sample nft.,974.png,https://example.com/?Background=DeepBlack&Name=Kingfrog&Material=Green,DeepBlack,Kingfrog,Green
975,item975,This is the sample nft.,975.png,https://example.com/?Background=WackyPinkPurp&Name=Kingfrog&Material=Yellow,WackyPinkPurp,Kingfrog,Yellow
976,item976,This is the sample nft.,976.png,https://example.com/?Background=Ash&Name=Ricky&Material=Blue,Ash,Ricky,Blue
977,item977,This is the sample nft.,977.png,https://example.com/?Background=WackyYellowOrange&Name=Sunshine_low&Material=Purple,WackyYellowOrange,Sunshine_low,Purple
978,item978,This is the sample nft.,978.png,https://example.com/?Background=Candy&Name=Sofa&Material=Rainbow2,Candy,Sofa,Rainbow2
979,item979,This is the sample nft.,979.png,https://example.com/?Background=Blue&Name=KingStronk&Material=Rainbow,Blue,KingStronk,Rainbow
980,item980,This is the sample nft.,980.png,https://example.com/?Background=BubbleGum&Name=Ricky&Material=Yellow,BubbleGum,Ricky,Yellow
981,item981,This is the sample nft.,981.png,https://example.com/?Background=TieDyeBlack&Name=KingStronk&Material=Black,TieDyeBlack,KingStronk,Black
982,item982,This is the sample nft.,982.png,https://example.com/?Background=WackyHorizonBlack&Name=Sunshine_low&Material=Blue,WackyHorizonBlack,Sunshine_low,Blue
983,item983,This is the sample nft.,983.png,https://example.com/?Background=DeepPurple&Name=Ricky_low&Material=Purple,DeepPurple,Ricky_low,Purple
984,item984,This is the sample nft.,984.png,https://example.com/?Background=Sunset&Name=KingStronk&Material=Silver,Sunset,KingStronk,Silver
985,item985,This is the sample nft.,985.png,https://example.com/?Background=TieDyeBlack&Name=KingStronk_low&Material=Silver,TieDyeBlack,KingStronk_low,Silver
986,item986,This is the sample nft.,986.png,https://example.com/?Background=WackyHorizonBlack&Name=Sunshine_low&Material=Glow,WackyHorizonBlack,Sunshine_low,Glow
987,item987,This is the sample nft.,987.png,https://example.com/?Background=BubbleGum&Name=Chip_low&Material=Blue,BubbleGum,Chip_low,Blue
988,item988,This is the sample nft.,988.png,https://example.com/?Background=WackySunset&Name=KingStronk_low&Material=Bronze,WackySunset,KingStronk_low,Bronze
989,item989,This is the sample nft.,989.png,https://example.com/?Background=WackyTieDye&Name=Sunshine_low&Material=Pink,WackyTieDye,Sunshine_low,Pink
990,item990,This is the sample nft.,990.png,https://example.com/?Background=Sky&Name=Sunshine&Material=Blue,Sky,Sunshine,Blue
991,item991,This is the sample nft.,991.png,https://example.com/?Background=WackyLime&Name=KingStronk_low&Material=Wireframe,WackyLime,KingStronk_low,Wireframe
992,item992,This is the sample nft.,992.png,https://example.com/?Background=TieDyeNight&Name=Chip&Material=Yellow,TieDyeNight,Chip,Yellow
993,item993,This is the sample nft.,993.png,https://example.com/?Background=WackySkyHorizon&Name=Sofa&Material=Rainbow,WackySkyHorizon,Sofa,Rainbow
994,item994,This is the sample nft.,994.png,https://example.com/?Background=WackySunset&Name=Sunshine&Material=Green,WackySunset,Sunshine,Green
995,item995,This is the sample nft.,995.png,https://example.com/?Background=Blue&Name=Ricky&Material=Yellow,Blue,Ricky,Yellow
996,item996,This is the sample nft.,996.png,https://example.com/?Background=WackyPurp&Name=Sofa&Material=Orange,WackyPurp,Sofa,Orange
997,item997,This is the sample nft.,997.png,https://example.com/?Background=WackyPurpVortex&Name=Chip_low&Material=Purple,WackyPurpVortex,Chip_low,Purple
998,item998,This is the sample nft.,998.png,https://example.com/?Background=WackySpiralBlack&Name=Kingfrog_low&Material=Purple,WackySpiralBlack,Kingfrog_low,Purple
